"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover  Success Rate (%)-20274","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-29","[100001]CNO2","[5]KL","-","[3306]KL58006","0","0","0","100.00","630","630"
"2016-09-29","[100001]CNO2","[5]KL","-","[3306]KL58006","1","0","1","100.00","78","78"
"2016-09-29","[100001]CNO2","[5]KL","-","[3306]KL58006","2","0","2","100.00","761","761"
"2016-09-29","[100001]CNO2","[5]KL","-","[3307]KL58007","0","0","0","100.00","919","919"
"2016-09-29","[100001]CNO2","[5]KL","-","[3307]KL58007","1","0","1","100.00","1336","1336"
"2016-09-29","[100001]CNO2","[5]KL","-","[3307]KL58007","2","0","2","100.00","552","552"
"2016-09-29","[100001]CNO2","[5]KL","-","[3308]KL58008","0","0","0","99.85","669","668"
"2016-09-29","[100001]CNO2","[5]KL","-","[3308]KL58008","1","0","1","100.00","89","89"
"2016-09-29","[100001]CNO2","[5]KL","-","[3308]KL58008","2","0","2","98.21","672","660"
"2016-09-29","[100001]CNO2","[5]KL","-","[3309]KL58009","0","0","0","100.00","242","242"
"2016-09-29","[100001]CNO2","[5]KL","-","[3309]KL58009","1","0","1","100.00","803","803"
"2016-09-29","[100001]CNO2","[5]KL","-","[3309]KL58009","2","0","2","100.00","32","32"
"2016-09-29","[100001]CNO2","[5]KL","-","[3311]KL58011","0","0","0","99.81","521","520"
"2016-09-29","[100001]CNO2","[5]KL","-","[3311]KL58011","1","0","1","89.30","243","217"
"2016-09-29","[100001]CNO2","[5]KL","-","[3311]KL58011","2","0","2","99.81","539","538"
"2016-09-29","[100001]CNO2","[5]KL","-","[3312]KL58012","0","0","0","99.81","537","536"
"2016-09-29","[100001]CNO2","[5]KL","-","[3312]KL58012","1","0","1","100.00","499","499"
"2016-09-29","[100001]CNO2","[5]KL","-","[3312]KL58012","2","0","2","98.86","704","696"
"2016-09-29","[100001]CNO2","[5]KL","-","[3313]KL58013","0","0","0","83.26","227","189"
"2016-09-29","[100001]CNO2","[5]KL","-","[3313]KL58013","1","0","1","98.18","165","162"
"2016-09-29","[100001]CNO2","[5]KL","-","[3313]KL58013","2","0","2","96.45","422","407"
"2016-09-29","[100001]CNO2","[5]KL","-","[3314]KL58098","0","0","0","93.67","79","74"
"2016-09-29","[100001]CNO2","[5]KL","-","[3314]KL58098","1","0","1","67.42","399","269"
"2016-09-29","[100001]CNO2","[5]KL","-","[3314]KL58098","2","0","2","92.50","80","74"
"2016-09-29","[100001]CNO2","[5]KL","-","[3315]KL58015","0","0","0","100.00","1093","1093"
"2016-09-29","[100001]CNO2","[5]KL","-","[3315]KL58015","1","0","1","99.39","491","488"
"2016-09-29","[100001]CNO2","[5]KL","-","[3315]KL58015","2","0","2","99.64","1400","1395"
"2016-09-29","[100001]CNO2","[5]KL","-","[3316]KL58037","0","0","0","93.55","31","29"
"2016-09-29","[100001]CNO2","[5]KL","-","[3316]KL58037","1","0","1","100.00","0","0"
"2016-09-29","[100001]CNO2","[5]KL","-","[3316]KL58037","2","0","2","94.98","578","549"
"2016-09-29","[100001]CNO2","[5]KL","-","[3318]KL58018","0","0","0","98.68","682","673"
"2016-09-29","[100001]CNO2","[5]KL","-","[3318]KL58018","1","0","1","99.84","635","634"
"2016-09-29","[100001]CNO2","[5]KL","-","[3318]KL58018","2","0","2","98.43","763","751"
"2016-09-29","[100001]CNO2","[5]KL","-","[3320]KL58020","0","0","0","95.56","248","237"
"2016-09-29","[100001]CNO2","[5]KL","-","[3320]KL58020","1","0","1","99.78","896","894"
"2016-09-29","[100001]CNO2","[5]KL","-","[3320]KL58020","2","0","2","100.00","0","0"
"2016-09-29","[100001]CNO2","[5]KL","-","[3324]KL58024","0","0","0","96.48","681","657"
"2016-09-29","[100001]CNO2","[5]KL","-","[3324]KL58024","1","0","1","92.66","218","202"
"2016-09-29","[100001]CNO2","[5]KL","-","[3329]KL58029","0","0","0","100.00","1214","1214"
"2016-09-29","[100001]CNO2","[5]KL","-","[3329]KL58029","1","0","1","100.00","764","764"
"2016-09-29","[100001]CNO2","[5]KL","-","[3329]KL58029","2","0","2","100.00","507","507"
"2016-09-29","[100001]CNO2","[5]KL","-","[3331]KL58031","0","0","0","99.34","752","747"
"2016-09-29","[100001]CNO2","[5]KL","-","[3331]KL58031","1","0","1","82.98","470","390"
"2016-09-29","[100001]CNO2","[5]KL","-","[3331]KL58031","2","0","2","100.00","298","298"
"2016-09-29","[100001]CNO2","[5]KL","-","[3338]KL58038","0","0","0","100.00","1301","1301"
"2016-09-29","[100001]CNO2","[5]KL","-","[3338]KL58038","1","0","1","100.00","668","668"
"2016-09-29","[100001]CNO2","[5]KL","-","[3338]KL58038","2","0","2","100.00","906","906"
"2016-09-29","[100001]CNO2","[5]KL","-","[3339]KL58039","0","0","0","96.18","1570","1510"
"2016-09-29","[100001]CNO2","[5]KL","-","[3339]KL58039","1","0","1","99.27","1103","1095"
"2016-09-29","[100001]CNO2","[5]KL","-","[3339]KL58039","2","0","2","99.25","799","793"
"2016-09-29","[100001]CNO2","[5]KL","-","[3343]KL58043","0","0","0","98.28","174","171"
"2016-09-29","[100001]CNO2","[5]KL","-","[3343]KL58043","1","0","1","100.00","0","0"
"2016-09-29","[100001]CNO2","[5]KL","-","[3343]KL58043","2","0","2","99.50","602","599"
"2016-09-29","[100001]CNO2","[5]KL","-","[3359]KL58059","0","0","0","99.90","999","998"
"2016-09-29","[100001]CNO2","[5]KL","-","[3359]KL58059","1","0","1","99.73","377","376"
"2016-09-29","[100001]CNO2","[5]KL","-","[3359]KL58059","2","0","2","99.93","1334","1333"
"2016-09-29","[100001]CNO2","[5]KL","-","[3375]KL58075","0","0","0","100.00","1490","1490"
"2016-09-29","[100001]CNO2","[5]KL","-","[3375]KL58075","1","0","1","100.00","1683","1683"
"2016-09-29","[100001]CNO2","[5]KL","-","[3375]KL58075","2","0","2","100.00","6","6"
"2016-09-29","[100001]CNO2","[5]KL","-","[3389]KL58089","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[5]KL","-","[3389]KL58089","1","0","1","99.09","1649","1634"
"2016-09-29","[100001]CNO2","[5]KL","-","[3389]KL58089","2","0","2","99.90","965","964"
"2016-09-29","[100001]CNO2","[5]KL","-","[7500]KL58026","0","0","0","100.00","784","784"
"2016-09-29","[100001]CNO2","[5]KL","-","[7500]KL58026","1","0","1","100.00","313","313"
"2016-09-29","[100001]CNO2","[5]KL","-","[7500]KL58026","2","0","2","100.00","1028","1028"
"2016-09-29","[100001]CNO2","[5]KL","-","[7501]KL58016","0","0","0","100.00","678","678"
"2016-09-29","[100001]CNO2","[5]KL","-","[7501]KL58016","1","0","1","100.00","561","561"
"2016-09-29","[100001]CNO2","[5]KL","-","[7501]KL58016","2","0","2","100.00","175","175"
"2016-09-29","[100001]CNO2","[6]RP","-","[3501]RP21001","0","0","0","100.00","42","42"
"2016-09-29","[100001]CNO2","[6]RP","-","[3501]RP21001","1","0","1","100.00","571","571"
"2016-09-29","[100001]CNO2","[6]RP","-","[3501]RP21001","2","0","2","100.00","640","640"
"2016-09-29","[100001]CNO2","[6]RP","-","[3502]RP21002","0","0","0","98.62","578","570"
"2016-09-29","[100001]CNO2","[6]RP","-","[3502]RP21002","1","0","1","92.91","635","590"
"2016-09-29","[100001]CNO2","[6]RP","-","[3502]RP21002","2","0","2","97.40","192","187"
"2016-09-29","[100001]CNO2","[6]RP","-","[3503]RP21003","0","0","0","100.00","950","950"
"2016-09-29","[100001]CNO2","[6]RP","-","[3503]RP21003","1","0","1","99.60","248","247"
"2016-09-29","[100001]CNO2","[6]RP","-","[3503]RP21003","2","0","2","100.00","402","402"
"2016-09-29","[100001]CNO2","[6]RP","-","[3504]RP21004","0","0","0","100.00","142","142"
"2016-09-29","[100001]CNO2","[6]RP","-","[3504]RP21004","1","0","1","99.55","223","222"
"2016-09-29","[100001]CNO2","[6]RP","-","[3504]RP21004","2","0","2","100.00","274","274"
"2016-09-29","[100001]CNO2","[6]RP","-","[3505]RP21005","0","0","0","89.73","623","559"
"2016-09-29","[100001]CNO2","[6]RP","-","[3505]RP21005","1","0","1","91.18","918","837"
"2016-09-29","[100001]CNO2","[6]RP","-","[3505]RP21005","2","0","2","94.33","564","532"
"2016-09-29","[100001]CNO2","[6]RP","-","[3506]RP21011","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[6]RP","-","[3506]RP21011","1","0","1","100.00","0","0"
"2016-09-29","[100001]CNO2","[6]RP","-","[3506]RP21011","2","0","2","100.00","0","0"
"2016-09-29","[100001]CNO2","[6]RP","-","[3507]RP21007","0","0","0","94.93","769","730"
"2016-09-29","[100001]CNO2","[6]RP","-","[3507]RP21007","1","0","1","99.28","277","275"
"2016-09-29","[100001]CNO2","[6]RP","-","[3507]RP21007","2","0","2","96.43","28","27"
"2016-09-29","[100001]CNO2","[6]RP","-","[3508]RP21008","0","0","0","98.04","153","150"
"2016-09-29","[100001]CNO2","[6]RP","-","[3508]RP21008","1","0","1","98.98","489","484"
"2016-09-29","[100001]CNO2","[6]RP","-","[3508]RP21008","2","0","2","96.71","426","412"
"2016-09-29","[100001]CNO2","[6]RP","-","[3509]RP21006","0","0","0","72.95","244","178"
"2016-09-29","[100001]CNO2","[6]RP","-","[3509]RP21006","1","0","1","100.00","38","38"
"2016-09-29","[100001]CNO2","[6]RP","-","[3509]RP21006","2","0","2","98.82","593","586"
"2016-09-29","[100001]CNO2","[6]RP","-","[3511]RP21022","0","0","0","98.45","129","127"
"2016-09-29","[100001]CNO2","[6]RP","-","[3511]RP21022","2","0","2","84.52","84","71"
"2016-09-29","[100001]CNO2","[6]RP","-","[3513]RP21010","0","0","0","97.74","177","173"
"2016-09-29","[100001]CNO2","[6]RP","-","[3513]RP21010","1","0","1","92.39","486","449"
"2016-09-29","[100001]CNO2","[6]RP","-","[3513]RP21010","2","0","2","98.54","206","203"
"2016-09-29","[100001]CNO2","[7]BR","-","[3601]BR66001","0","0","0","100.00","1237","1237"
"2016-09-29","[100001]CNO2","[7]BR","-","[3601]BR66001","1","0","1","100.00","630","630"
"2016-09-29","[100001]CNO2","[7]BR","-","[3601]BR66001","2","0","2","100.00","992","992"
"2016-09-29","[100001]CNO2","[7]BR","-","[3602]BR66002","0","0","0","99.70","336","335"
"2016-09-29","[100001]CNO2","[7]BR","-","[3602]BR66002","1","0","1","35.71","14","5"
"2016-09-29","[100001]CNO2","[7]BR","-","[3602]BR66002","2","0","2","99.37","797","792"
"2016-09-29","[100001]CNO2","[7]BR","-","[3603]BR66003","0","0","0","100.00","301","301"
"2016-09-29","[100001]CNO2","[7]BR","-","[3603]BR66003","1","0","1","93.24","1169","1090"
"2016-09-29","[100001]CNO2","[7]BR","-","[3603]BR66003","2","0","2","91.02","323","294"
"2016-09-29","[100001]CNO2","[7]BR","-","[3604]BR66004","0","0","0","92.28","1114","1028"
"2016-09-29","[100001]CNO2","[7]BR","-","[3604]BR66004","1","0","1","99.57","1622","1615"
"2016-09-29","[100001]CNO2","[7]BR","-","[3604]BR66004","2","0","2","99.82","543","542"
"2016-09-29","[100001]CNO2","[7]BR","-","[3605]BR66005","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[7]BR","-","[3605]BR66005","1","0","1","100.00","226","226"
"2016-09-29","[100001]CNO2","[7]BR","-","[3605]BR66005","2","0","2","97.39","536","522"
"2016-09-29","[100001]CNO2","[7]BR","-","[3606]BR66006","0","0","0","100.00","1684","1684"
"2016-09-29","[100001]CNO2","[7]BR","-","[3606]BR66006","1","0","1","100.00","262","262"
"2016-09-29","[100001]CNO2","[7]BR","-","[3606]BR66006","2","0","2","100.00","94","94"
"2016-09-29","[100001]CNO2","[7]BR","-","[3607]BR66007","0","0","0","95.32","470","448"
"2016-09-29","[100001]CNO2","[7]BR","-","[3607]BR66007","1","0","1","99.24","660","655"
"2016-09-29","[100001]CNO2","[7]BR","-","[3607]BR66007","2","0","2","91.94","1017","935"
"2016-09-29","[100001]CNO2","[7]BR","-","[3610]BR66010","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[7]BR","-","[3610]BR66010","1","0","1","98.15","54","53"
"2016-09-29","[100001]CNO2","[7]BR","-","[3610]BR66010","2","0","2","83.87","62","52"
"2016-09-29","[100001]CNO2","[7]BR","-","[3611]BR66014","1","0","1","94.53","311","294"
"2016-09-29","[100001]CNO2","[7]BR","-","[3611]BR66014","2","0","2","93.93","511","480"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","0","0","0","100.00","1416","1416"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","1","0","1","99.75","394","393"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3774]SL78048","2","0","2","100.00","257","257"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","0","0","0","100.00","485","485"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","1","0","1","100.00","964","964"
"2016-09-29","[100001]CNO2","[10]Sylhet-BBUC","-","[3775]SL78016","2","0","2","100.00","345","345"
"2016-09-29","[100001]CNO2","[11]FP","-","[3901]FP36001","0","0","0","100.00","16","16"
"2016-09-29","[100001]CNO2","[11]FP","-","[3901]FP36001","1","0","1","95.45","22","21"
"2016-09-29","[100001]CNO2","[11]FP","-","[3901]FP36001","2","0","2","42.86","7","3"
"2016-09-29","[100001]CNO2","[13]JS","-","[4005]JS57001","0","0","0","97.56","574","560"
"2016-09-29","[100001]CNO2","[13]JS","-","[4005]JS57001","1","0","1","92.98","57","53"
"2016-09-29","[100001]CNO2","[13]JS","-","[4005]JS57001","2","0","2","96.07","764","734"
"2016-09-29","[100001]CNO2","[13]JS","-","[13000]JS57003","0","0","0","99.88","808","807"
"2016-09-29","[100001]CNO2","[13]JS","-","[13000]JS57003","1","0","1","99.88","819","818"
"2016-09-29","[100001]CNO2","[13]JS","-","[13000]JS57003","2","0","2","100.00","197","197"
"2016-09-29","[100001]CNO2","[13]JS","-","[13001]JS57002","0","0","0","100.00","53","53"
"2016-09-29","[100001]CNO2","[13]JS","-","[13001]JS57002","1","0","1","100.00","5","5"
"2016-09-29","[100001]CNO2","[13]JS","-","[13001]JS57002","2","0","2","99.81","516","515"
"2016-09-29","[100001]CNO2","[13]JS","-","[13002]JS57015","0","0","0","100.00","757","757"
"2016-09-29","[100001]CNO2","[13]JS","-","[13002]JS57015","1","0","1","99.93","1365","1364"
"2016-09-29","[100001]CNO2","[13]JS","-","[13002]JS57015","2","0","2","100.00","1040","1040"
"2016-09-29","[100001]CNO2","[13]JS","-","[13003]JS57004","0","0","0","100.00","8","8"
"2016-09-29","[100001]CNO2","[13]JS","-","[13003]JS57004","1","0","1","100.00","2","2"
"2016-09-29","[100001]CNO2","[13]JS","-","[13003]JS57004","2","0","2","100.00","7","7"
"2016-09-29","[100001]CNO2","[13]JS","-","[13004]JS57005","0","0","0","99.80","510","509"
"2016-09-29","[100001]CNO2","[13]JS","-","[13004]JS57005","1","0","1","100.00","134","134"
"2016-09-29","[100001]CNO2","[13]JS","-","[13004]JS57005","2","0","2","100.00","569","569"
"2016-09-29","[100001]CNO2","[13]JS","-","[13005]JS57019","0","0","0","99.81","1071","1069"
"2016-09-29","[100001]CNO2","[13]JS","-","[13005]JS57019","1","0","1","99.86","691","690"
"2016-09-29","[100001]CNO2","[13]JS","-","[13005]JS57019","2","0","2","100.00","809","809"
"2016-09-29","[100001]CNO2","[13]JS","-","[13006]JS57026","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[13]JS","-","[13006]JS57026","1","0","1","100.00","24","24"
"2016-09-29","[100001]CNO2","[13]JS","-","[13006]JS57026","2","0","2","100.00","0","0"
"2016-09-29","[100001]CNO2","[13]JS","-","[13007]JS57007","0","0","0","100.00","1","1"
"2016-09-29","[100001]CNO2","[13]JS","-","[13007]JS57007","1","0","1","100.00","1","1"
"2016-09-29","[100001]CNO2","[13]JS","-","[13007]JS57007","2","0","2","100.00","0","0"
"2016-09-29","[100001]CNO2","[14]CB","-","[14000]CB25001","0","0","0","100.00","14","14"
"2016-09-29","[100001]CNO2","[14]CB","-","[14000]CB25001","1","0","1","100.00","35","35"
"2016-09-29","[100001]CNO2","[14]CB","-","[14000]CB25001","2","0","2","100.00","31","31"
"2016-09-29","[100001]CNO2","[14]CB","-","[14001]CB25003","0","0","0","100.00","1262","1262"
"2016-09-29","[100001]CNO2","[14]CB","-","[14001]CB25003","1","0","1","100.00","1455","1455"
"2016-09-29","[100001]CNO2","[14]CB","-","[14001]CB25003","2","0","2","100.00","11","11"
"2016-09-29","[100001]CNO2","[14]CB","-","[14002]CB25004","0","0","0","100.00","101","101"
"2016-09-29","[100001]CNO2","[14]CB","-","[14002]CB25004","1","0","1","100.00","397","397"
"2016-09-29","[100001]CNO2","[14]CB","-","[14002]CB25004","2","0","2","100.00","354","354"
"2016-09-29","[100001]CNO2","[14]CB","-","[14003]CB25005","0","0","0","100.00","417","417"
"2016-09-29","[100001]CNO2","[14]CB","-","[14003]CB25005","1","0","1","100.00","333","333"
"2016-09-29","[100001]CNO2","[14]CB","-","[14003]CB25005","2","0","2","100.00","259","259"
"2016-09-29","[100001]CNO2","[15]CM","-","[4020]CM28001","0","0","0","97.61","543","530"
"2016-09-29","[100001]CNO2","[15]CM","-","[4020]CM28001","1","0","1","91.06","302","275"
"2016-09-29","[100001]CNO2","[15]CM","-","[4020]CM28001","2","0","2","95.60","545","521"
"2016-09-29","[100001]CNO2","[15]CM","-","[14500]CM28002","0","0","0","100.00","941","941"
"2016-09-29","[100001]CNO2","[15]CM","-","[14500]CM28002","1","0","1","100.00","284","284"
"2016-09-29","[100001]CNO2","[15]CM","-","[14500]CM28002","2","0","2","100.00","78","78"
"2016-09-29","[100001]CNO2","[15]CM","-","[14501]CM28006","0","0","0","100.00","318","318"
"2016-09-29","[100001]CNO2","[15]CM","-","[14501]CM28006","1","0","1","99.91","1160","1159"
"2016-09-29","[100001]CNO2","[15]CM","-","[14501]CM28006","2","0","2","100.00","1116","1116"
"2016-09-29","[100001]CNO2","[15]CM","-","[14502]CM28007","0","0","0","100.00","66","66"
"2016-09-29","[100001]CNO2","[15]CM","-","[14502]CM28007","1","0","1","98.61","144","142"
"2016-09-29","[100001]CNO2","[15]CM","-","[14502]CM28007","2","0","2","100.00","146","146"
"2016-09-29","[100001]CNO2","[15]CM","-","[14503]CM28008","0","0","0","100.00","463","463"
"2016-09-29","[100001]CNO2","[15]CM","-","[14503]CM28008","1","0","1","100.00","111","111"
"2016-09-29","[100001]CNO2","[15]CM","-","[14503]CM28008","2","0","2","100.00","75","75"
"2016-09-29","[100001]CNO2","[15]CM","-","[14505]CM28004","0","0","0","96.47","340","328"
"2016-09-29","[100001]CNO2","[15]CM","-","[14505]CM28004","1","0","1","95.13","760","723"
"2016-09-29","[100001]CNO2","[15]CM","-","[14505]CM28004","2","0","2","95.93","123","118"
"2016-09-29","[100001]CNO2","[15]CM","-","[14507]CM28017","0","0","0","95.65","46","44"
"2016-09-29","[100001]CNO2","[15]CM","-","[14507]CM28017","1","0","1","99.56","678","675"
"2016-09-29","[100001]CNO2","[15]CM","-","[14507]CM28017","2","0","2","97.37","152","148"
"2016-09-29","[100001]CNO2","[15]CM","-","[14508]CM28018","0","0","0","100.00","12","12"
"2016-09-29","[100001]CNO2","[15]CM","-","[14508]CM28018","1","0","1","100.00","70","70"
"2016-09-29","[100001]CNO2","[15]CM","-","[14508]CM28018","2","0","2","97.97","591","579"
"2016-09-29","[100001]CNO2","[15]CM","-","[14509]CM28011","0","0","0","97.85","186","182"
"2016-09-29","[100001]CNO2","[15]CM","-","[14509]CM28011","1","0","1","97.32","299","291"
"2016-09-29","[100001]CNO2","[15]CM","-","[14509]CM28011","2","0","2","94.80","269","255"
"2016-09-29","[100001]CNO2","[15]CM","-","[14510]CM28010","0","0","0","100.00","71","71"
"2016-09-29","[100001]CNO2","[15]CM","-","[14510]CM28010","2","0","2","100.00","13","13"
"2016-09-29","[100001]CNO2","[15]CM","-","[14511]CM28020","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[15]CM","-","[14511]CM28020","1","0","1","98.48","329","324"
"2016-09-29","[100001]CNO2","[15]CM","-","[14511]CM28020","2","0","2","98.31","59","58"
"2016-09-29","[100001]CNO2","[15]CM","-","[15000]CM28003","0","0","0","100.00","0","0"
"2016-09-29","[100001]CNO2","[15]CM","-","[15000]CM28003","1","0","1","100.00","228","228"
"2016-09-29","[100001]CNO2","[15]CM","-","[15000]CM28003","2","0","2","100.00","135","135"
"2016-09-29","[100001]CNO2","[16]FN","-","[4023]FN22001","0","0","0","95.00","20","19"
"2016-09-29","[100001]CNO2","[16]FN","-","[4023]FN22001","1","0","1","61.90","21","13"
"2016-09-29","[100001]CNO2","[16]FN","-","[4023]FN22001","2","0","2","100.00","6","6"
"2016-09-29","[100001]CNO2","[16]FN","-","[14600]FN22003","0","0","0","100.00","14","14"
"2016-09-29","[100001]CNO2","[16]FN","-","[14600]FN22003","1","0","1","100.00","26","26"
"2016-09-29","[100001]CNO2","[16]FN","-","[14600]FN22003","2","0","2","100.00","12","12"
"2016-09-29","[100001]CNO2","[17]NO","-","[4021]NO35003","0","0","0","96.11","386","371"
"2016-09-29","[100001]CNO2","[17]NO","-","[4021]NO35003","1","0","1","98.32","119","117"
"2016-09-29","[100001]CNO2","[17]NO","-","[4021]NO35003","2","0","2","93.28","268","250"
"2016-09-29","[100001]CNO2","[17]NO","-","[14700]NO35002","0","0","0","100.00","282","282"
"2016-09-29","[100001]CNO2","[17]NO","-","[14700]NO35002","1","0","1","100.00","225","225"
"2016-09-29","[100001]CNO2","[17]NO","-","[14700]NO35002","2","0","2","100.00","100","100"
"2016-09-29","[100001]CNO2","[17]NO","-","[14701]NO35001","0","0","0","100.00","8","8"
"2016-09-29","[100001]CNO2","[17]NO","-","[14701]NO35001","1","0","1","100.00","1","1"
"2016-09-29","[100001]CNO2","[17]NO","-","[14701]NO35001","2","0","2","94.12","17","16"
"2016-09-29","[100001]CNO2","[18]KT","-","[4007]KT59002","0","0","0","99.64","833","830"
"2016-09-29","[100001]CNO2","[18]KT","-","[4007]KT59002","1","0","1","100.00","415","415"
"2016-09-29","[100001]CNO2","[18]KT","-","[4007]KT59002","2","0","2","99.67","303","302"
"2016-09-29","[100001]CNO2","[18]KT","-","[14800]KT59001","0","0","0","100.00","72","72"
"2016-09-29","[100001]CNO2","[18]KT","-","[14800]KT59001","1","0","1","100.00","794","794"
